아이디	geometry	관리번호	관할경찰서	구	동	시설명	시설구분	주소	Longitude	Latitude	X	Y
2788	MULTIPOINT(956695.353744511 1960510.3018044)	0	강북경찰서	강북구		서울인수초등학교	초등학교	서울특별시 강북구 인수봉로 269	127.009137	37.64305134	200806.3994	560381.1999
2789	MULTIPOINT(956815.125616836 1960756.94440127)	0	강북경찰서	강북구		유안유치원(인수유치원 중복)	유치원	서울특별시 강북구 인수봉로 297	127.01048	37.64528	200924.9003	560628.5707
2790	MULTIPOINT(956890.530411016 1959318.64829624)	0	강북경찰서	강북구		서울유현초등학교	초등학교	서울특별시 강북구 인수봉로37길 24	127.0114196	37.63232	201007.9986	559190.1545
2791	MULTIPOINT(956789.165454991 1960684.96277769)	0	강북경찰서	강북구		백운교회어린이집	어린이집	서울특별시 강북구 인수봉로77길 10	127.01019	37.64463	200899.3145	560556.4245
2792	MULTIPOINT(958815.5342699 1959863.59325338)	0	강북경찰서	강북구		서울수송초등학교	초등학교	서울특별시 강북구 한천로 124길 14	127.0332052	37.63732	202930.7992	559745.5596
2793	MULTIPOINT(959589.774664187 1958785.79410123)	0	강북경찰서	강북구		꼬꼬마어린이집	어린이집	서울특별시 강북구 한천로109길 57-15	127.04204	37.62764	203711.0688	558671.4936
2794	MULTIPOINT(959033.440823637 1959595.12523544)	0	강북경찰서	강북구		예닮어린이집	어린이집	서울특별시 강북구 한천로120길 3	127.03569	37.63491	203150.2175	559478.1552
2795	MULTIPOINT(958460.200656727 1960178.24496002)	0	강북경찰서	강북구		상아유치원	유치원	서울특별시 강북구 한천로132길 27	127.02916	37.64014	202573.6594	560058.4318
2796	MULTIPOINT(957595.099417212 1960603.12941859)	0	강북경찰서	강북구		푸른솔어린이집	어린이집	서울특별시 강북구 한천로155길 38	127.01933	37.64393	201705.9776	560478.8586
2797	MULTIPOINT(957214.350953318 1960505.2346937)	0	강북경찰서	강북구		꿈동산유치원	유치원	서울특별시 강북구 한천로1길 15	127.01502	37.64303	201325.6127	560378.8982
2798	MULTIPOINT(964322.849696383 1948903.85884826)	0	광진경찰서	광진구		프라임유치원	유치원	서울특별시 광진구 광나루로56길 5	127.096159	37.538767	208498.5055	548811.1173
2799	MULTIPOINT(964332.802020648 1949513.90918743)	0	광진경찰서	광진구		양진병설유치원	유치원	서울특별시 광진구 광장동 워커힐길32	127.096242	37.544266	208505.2163	549421.447
2800	MULTIPOINT(964331.599109863 1949521.79153608)	0	광진경찰서	광진구		양진초등학교	초등학교	서울특별시 광진구 광장동 워커힐로 32	127.096228	37.544337	208503.971	549429.3259
2801	MULTIPOINT(963976.52054696 1949980.97761175)	0	광진경찰서	광진구		광장초등학교	초등학교	서울특별시 광진구 광장로1길 27	127.092186	37.548462	208146.3178	549886.7933
2802	MULTIPOINT(964926.091439732 1949973.58444036)	0	광진경찰서	광진구		광장유치원	유치원	서울특별시 광진구 광장로7길 17 (광장동)	127.102936	37.548432	209096.2806	549884.4495
2803	MULTIPOINT(963784.668317918 1948727.45323186)	0	광진경찰서	광진구		구남초등학교	초등학교	서울특별시 광진구 구의3동 구의 강변로 69	127.090076	37.537156	207961.0628	548631.7836
2804	MULTIPOINT(963826.29707992 1949055.8945445)	0	광진경찰서	광진구		우리티움아이어린이집	어린이집	서울특별시 광진구 구의로4길 21 (구의동)	127.090531	37.540118	208000.9599	548960.5681
2805	MULTIPOINT(963555.820085254 1948016.62337931)	0	광진경찰서	광진구		양남초등학교	초등학교	서울특별시 광진구 뚝섬로 64길 71	127.087521	37.53074	207735.9104	547919.4732
2806	MULTIPOINT(963539.733749389 1948257.00325443)	0	광진경찰서	광진구		선경유치원	유치원	서울특별시 광진구 뚝섬로 66길 14	127.087327	37.532906	207718.5397	548159.8566
2807	MULTIPOINT(963555.955350825 1948047.46580357)	0	광진경찰서	광진구		양남병설유치원	유치원	서울특별시 광진구 뚝섬로64길 71	127.087521	37.531018	207735.8817	547950.3278
2808	MULTIPOINT(964712.117186839 1949281.18811551)	0	광진경찰서	광진구		보성유치원	유치원	서울특별시 광진구 아차산로 552	127.100547	37.542183	208885.9104	549190.6574
2809	MULTIPOINT(964569.155970821 1949130.79897719)	0	광진경찰서	광진구		광남초등학교	초등학교	서울특별시 광진구 아차산로 70길 35	127.098936	37.540822	208743.696	549039.4519
2810	MULTIPOINT(964084.466277176 1949388.6115256)	0	광진경찰서	광진구		청구이화유치원	유치원	서울특별시 광진구 아차산로499(광장동 청구)	127.093437	37.543127	208257.455	549294.7818
2811	MULTIPOINT(963750.368950978 1949309.95965213)	0	광진경찰서	광진구		샬롬유치원	유치원	서울특별시 광진구 아차산로65길 65 (구의동)	127.089659	37.542405	207923.6522	549214.3235
2812	MULTIPOINT(964215.967505513 1949153.94744362)	0	광진경찰서	광진구		사랑의어린이집	어린이집	서울특별시 광진구 아차산로66길 8 (광장동)	127.094937	37.541017	208390.2533	549060.7302
2813	MULTIPOINT(964520.415418043 1949198.79510986)	0	광진경찰서	광진구		광남유치원	유치원	서울특별시 광진구 아차산로70길 40 (광장동)	127.098381	37.541433	208694.5757	549107.214
2814	MULTIPOINT(964254.031269406 1950608.17876663)	0	광진경찰서	광진구		영화유치원	유치원	서울특별시 광진구 영화사로 105	127.095297	37.554126	208420.5943	550515.7037
2815	MULTIPOINT(963789.866230069 1950527.424016)	0	광진경찰서	광진구		동의초등학교	초등학교	서울특별시 광진구 영화사로 111	127.090046	37.55338	207956.6868	550432.4492
2816	MULTIPOINT(964131.793128449 1950691.91578384)	0	광진경찰서	광진구		경원유치원	유치원	서울특별시 광진구 영화사로 89	127.093909	37.554876	208297.8652	550598.8213
2817	MULTIPOINT(963818.796121949 1950375.85595943)	0	광진경찰서	광진구		슬기유치원	유치원	서울특별시 광진구 자양로 296 (구의동)	127.090381	37.552015	207986.4339	550280.9789
2818	MULTIPOINT(963713.703597008 1949895.58362842)	0	광진경찰서	광진구		광진초등학교	초등학교	서울특별시 광진구 자양로 40길 41	127.089215	37.547682	207883.8577	549799.9694
2819	MULTIPOINT(963561.398327365 1950174.28229601)	0	광진경찰서	광진구		구의2동어린이집	어린이집	서울특별시 광진구 자양로44길 91 (구의동)	127.087477	37.550188	207730.0132	550077.961
2820	MULTIPOINT(963539.693343513 1948247.7949016)	0	광진경찰서	광진구		성동초등학교	초등학교	서울특별시 광진구 자양로4길 63	127.087327	37.532823	207718.5482	548150.6446
2821	MULTIPOINT(958178.656970706 1961084.22018459)	0	도봉경찰서	도봉구		쌍문1동	어린이집	서울특별시 도봉구 노해로 149-5	127.025917	37.6482929	202287.1824	560963.2362
2822	MULTIPOINT(958360.686168711 1961366.4890081)	0	도봉경찰서	도봉구		숭미초교	초등학교	서울특별시 도봉구 노해로 179	127.0279643	37.6508453	202467.7728	561246.5786
2823	MULTIPOINT(958592.660932818 1961392.11905281)	0	도봉경찰서	도봉구		예그린	어린이집	서울특별시 도봉구 노해로 201-1	127.0305925	37.6510868	202699.6955	561273.4551
2824	MULTIPOINT(958936.522589026 1961376.34803681)	0	도봉경찰서	도봉구		쌍문삼성	어린이집	서울특별시 도봉구 노해로 238	127.0344914	37.6509601	203043.7668	561259.512
2825	MULTIPOINT(958700.743184932 1961593.91693825)	0	도봉경찰서	도봉구		정의	유치원	서울특별시 도봉구 노해로 49길 69	127.0318063	37.6529105	202806.741	561475.903
2826	MULTIPOINT(960248.912415651 1962020.80106532)	0	도봉경찰서	도봉구		청아	유치원	서울특별시 도봉구 노해로 69길 97	127.0493335	37.65682642	204353.197	561911.1998
2827	MULTIPOINT(960386.035881638 1961178.65971812)	0	도봉경찰서	도봉구		윤정	유치원	서울특별시 도봉구 노해로 70길 54	127.0509338	37.649242	204494.8649	561069.481
2828	MULTIPOINT(959922.956960072 1962013.78400313)	0	도봉경찰서	도봉구		삼풍	유치원	서울특별시 도봉구 노해로63가길 101	127.0456386	37.656749	204027.1625	561902.4419
2829	MULTIPOINT(960068.775037538 1961307.6232058)	0	도봉경찰서	도봉구		한사랑	유치원	서울특별시 도봉구 노해로66길 21	127.0473304	37.65039062	204176.8035	561196.7997
2830	MULTIPOINT(960097.868118018 1960950.10275931)	0	도봉경찰서	도봉구		창일	초등학교	서울특별시 도봉구 노해로66길 84	127.0476797	37.6471695	204207.8102	560839.3036
2831	MULTIPOINT(960497.131814942 1961022.60050429)	0	도봉경찰서	도봉구		월천	초등학교	서울특별시 도봉구 노해로70길 96	127.0522016	37.6478402	204606.8338	560913.957
2832	MULTIPOINT(959502.015510755 1960305.86560426)	0	도봉경찰서	도봉구		신창	유치원	서울특별시 도봉구 덕릉로 272	127.0409612	37.6413368	203615.1744	560191.6535
2833	MULTIPOINT(959608.238359863 1959732.44018008)	0	도봉경찰서	도봉구		신창초병설	유치원	서울특별시 도봉구 덕릉로 60길 93	127.0421969	37.6361731	203724.4932	559618.5845
2834	MULTIPOINT(959310.254432406 1960482.76977609)	0	도봉경찰서	도봉구		한볕	유치원	서울특별시 도봉구 덕릉로 63가길 43	127.0387778	37.64292279	203422.398	560367.6002
2835	MULTIPOINT(959531.645952233 1960167.7668653)	0	도봉경찰서	도봉구		신창	어린이집	서울특별시 도봉구 덕릉로62길 26	127.0413047	37.6400934	203645.552	560053.6622
2836	MULTIPOINT(959575.524360279 1960130.41787575)	0	도봉경찰서	도봉구		행복둥지	어린이집	서울특별시 도봉구 덕릉로62길 38	127.0418041	37.6397587	203689.6456	560016.5335
2837	MULTIPOINT(959667.662575916 1960118.11906614)	0	도봉경찰서	도봉구		창3동	어린이집	서울특별시 도봉구 덕릉로62길 57-7	127.0428491	37.6396519	203781.8831	560004.7214
2838	MULTIPOINT(959554.733851996 1960487.07581104)	0	도봉경찰서	도봉구		창림	초등학교	서울특별시 도봉구 덕릉로63길 46	127.0415487	37.6429724	203666.9459	560373.2111
2839	MULTIPOINT(958981.354068494 1963091.15768922)	0	도봉경찰서	도봉구		경일	어린이집	서울특별시 도봉구 도당로13길 34-5	127.0349032	37.6664179	203079.4684	562975.1872
2840	MULTIPOINT(958738.758289439 1962827.26197096)	0	도봉경찰서	도봉구		방학초교	초등학교	서울특별시 도봉구 도당로9길 34	127.0321675	37.6640285	202838.1918	562709.901
2841	MULTIPOINT(959468.795158491 1962086.30530538)	0	도봉경찰서	도봉구		이화	어린이집	서울특별시 도봉구 도봉로 134길	127.0404858	37.6573827	203572.4476	561972.5675
2842	MULTIPOINT(959497.658719878 1962099.36688106)	0	도봉경찰서	도봉구		햇살마루	어린이집	서울특별시 도봉구 도봉로 134길	127.0408123	37.6575017	203601.2521	561985.7878
2843	MULTIPOINT(959197.536468831 1962959.72262768)	0	도봉경찰서	도봉구		예원키즈	어린이집	서울특별시 도봉구 도봉로 145길	127.0373617	37.6652429	203296.431	562844.8573
2844	MULTIPOINT(958962.559185537 1961948.08432854)	0	도봉경찰서	도봉구		창경	초등학교	서울특별시 도봉구 도봉로129길 54	127.0347544	37.6561144	203066.7638	561831.596
2845	MULTIPOINT(959477.758286051 1962100.97325411)	0	도봉경찰서	도봉구		신세인	어린이집	서울특별시 도봉구 도봉로134길 5	127.0405866	37.6575153	203581.3358	561987.2886
2846	MULTIPOINT(959463.545834844 1962084.30065786)	0	도봉경찰서	도봉구		창2동	어린이집	서울특별시 도봉구 도봉로134길 6	127.0404264	37.6573644	203567.2071	561970.5341
2847	MULTIPOINT(959705.966474026 1962365.19339364)	0	도봉경찰서	도봉구		가인초등학교	초등학교	서울특별시 도봉구 도봉로136다길 4	127.0431592	37.6599068	203808.2183	562252.8226
2848	MULTIPOINT(959793.425454861 1964334.02988343)	0	도봉경찰서	도봉구		하늘빛	어린이집	서울특별시 도봉구 도봉로167길 13	127.0440422	37.677656	203885.2057	564222.8466
2849	MULTIPOINT(959280.78327394 1964527.62788204)	0	도봉경찰서	도봉구		도봉초교	초등학교	서울특별시 도봉구 도봉로173길 96	127.038218	37.6793783	203371.3429	564413.7799
2850	MULTIPOINT(960590.076825002 1960392.37889801)	0	도봉경찰서	도봉구		창4동	어린이집	서울특별시 도봉구 마들로 339-13	127.0532892	37.6421639	204703.1732	560283.9997
2851	MULTIPOINT(960089.368323098 1962470.28724717)	0	도봉경찰서	도봉구		자연	유치원	서울특별시 도봉구 마들로 567	127.0475002	37.66087078	204191.1989	562360
2852	MULTIPOINT(960018.494436676 1962976.4797822)	0	도봉경찰서	도봉구		사랑	유치원	서울특별시 도봉구 마들로 620	127.0466689	37.66543008	204117.5969	562866.0004
2853	MULTIPOINT(959990.160128211 1962120.90178715)	0	도봉경찰서	도봉구		자운	초등학교	서울특별시 도봉구 마들로13길 166	127.0463946	37.6577174	204093.819	562009.9574
2854	MULTIPOINT(959876.623466898 1962540.99610886)	0	도봉경찰서	도봉구		한내	어린이집	서울특별시 도봉구 마들로13길 252	127.0450843	37.66149881	203977.9975	562429.5999
2855	MULTIPOINT(958762.429746659 1962515.68671665)	0	도봉경찰서	도봉구		방학3동	어린이집	서울특별시 도봉구 방학로 11길	127.0324535	37.6612213	202863.5339	562398.3382
2856	MULTIPOINT(958150.153747688 1962493.14391381)	0	도봉경찰서	도봉구		신학초교	초등학교	서울특별시 도봉구 방학로 247-21	127.0255131	37.6609904	202251.1548	562372.5214
2857	MULTIPOINT(960231.662031996 1962798.03571108)	0	도봉경찰서	도봉구		창도	초등학교	서울특별시 도봉구 방학로 32-28	127.0490956	37.663831	204331.7976	562688.6276
2858	MULTIPOINT(959524.223252987 1962909.72110029)	0	도봉경찰서	도봉구		신예원	어린이집	서울특별시 도봉구 방학로2길 44	127.0410685	37.6648067	203623.5039	562796.5802
2859	MULTIPOINT(959334.240486164 1962245.25695334)	0	도봉경찰서	도봉구		세인	어린이집	서울특별시 도봉구 방학로3길 100	127.0389515	37.6588094	203436.996	562130.8596
2860	MULTIPOINT(957126.347451255 1961739.66982914)	0	도봉경찰서	도봉구		현대	유치원	서울특별시 도봉구 삼양로 574-38	127.01395	37.654152	201230.9946	561613.3126
2861	MULTIPOINT(957129.109968435 1961634.41987465)	0	도봉경찰서	도봉구		백운초교	초등학교	서울특별시 도봉구 삼양로146길 17	127.0139875	37.6532035	201234.3195	561508.0392
2862	MULTIPOINT(958321.055070394 1962365.35754733)	0	도봉경찰서	도봉구		유화	유치원	서울특별시 도봉구 시루봉로 101	127.027458	37.65984643	202422.8007	562245.6005
2863	MULTIPOINT(958480.701023779 1963042.60840554)	0	도봉경찰서	도봉구		신방학초교	초등학교	서울특별시 도봉구 시루봉로 173	127.0292294	37.6659578	202578.8916	562923.9494
2864	MULTIPOINT(959459.253882988 1963695.2836845)	0	도봉경찰서	도봉구		오봉	초등학교	서울특별시 도봉구 시루봉로 285	127.0402882	37.6718842	203554.32	563582.0836
2865	MULTIPOINT(958263.051390055 1961866.88529422)	0	도봉경찰서	도봉구		동북	초등학교	서울특별시 도봉구 시루봉로 53	127.0268289	37.655351	202367.4338	561746.6366
2866	MULTIPOINT(958652.368642286 1962222.42006363)	0	도봉경찰서	도봉구		행복한	유치원	서울특별시 도봉구 시루봉로 6길	127.0312223	37.6585731	202754.9968	562104.3775
2867	MULTIPOINT(958778.132573022 1963409.76120764)	0	도봉경찰서	도봉구		방아골	어린이집	서울특별시 도봉구 시루봉로17길42	127.032581	37.6692804	202874.473	563292.8229
2868	MULTIPOINT(959488.346409677 1959344.33928968)	0	도봉경찰서	도봉구		신화	초등학교	서울특별시 도봉구 우이천로 120	127.0408596	37.6326698	203606.6263	559229.7025
2869	MULTIPOINT(958037.100706474 1961160.43782737)	0	도봉경찰서	도봉구		쌍문	초등학교	서울특별시 도봉구 우이천로 360	127.024308	37.6489734	202145.1682	561038.7268
2870	MULTIPOINT(957245.300715841 1962004.30130431)	0	도봉경찰서	도봉구		해맑은	어린이집	서울특별시 도봉구 우이천로 487-1	127.015283	37.6565427	201348.5798	561878.6747
2871	MULTIPOINT(958118.43965087 1961185.36653795)	0	도봉경찰서	도봉구		햇살	유치원	서울특별시 도봉구 우이천로32길 38	127.0252286	37.6492018	202226.4038	561064.0983
2872	MULTIPOINT(959633.197383781 1966205.88874299)	0	도봉경찰서	도봉구		인강	특수학교	서울특별시 도봉구 평화로15번길 9-25	127.0421215	37.6945202	203714.929	566094.5356
2877	MULTIPOINT(959694.736705621 1961582.82377573)	0	도봉경찰서	도봉구		쌍문2동	어린이집	서울특별시 도봉구 해등로12길 40	127.0430751	37.6528547	203801.1571	561470.1067
2878	MULTIPOINT(959838.102605117 1961841.49218524)	0	도봉경찰서	도봉구		창동	초등학교	서울특별시 도봉구 해등로16길 81	127.0446861	37.6551924	203943.196	561729.6344
2879	MULTIPOINT(958817.77083818 1962233.55628997)	0	도봉경찰서	도봉구		천사	유치원	서울특별시 도봉구 해등로26길 20	127.0330969	37.65868091	202920.4038	562116.4001
2880	MULTIPOINT(957847.830538635 1962218.23734534)	0	도봉경찰서	도봉구		초당	초등학교	서울특별시 도봉구 해등로32길 11	127.0221014	37.6584988	201950.1877	562095.9021
2881	MULTIPOINT(959777.967506042 1961102.44223008)	0	도봉경찰서	도봉구		선아	유치원	서울특별시 도봉구 해등로4길 9	127.0440451	37.6485286	203886.9801	560989.9931
2882	MULTIPOINT(959340.860708849 1954138.83683851)	0	동대문경찰서	동대구		예나어린이집	어린이집	서울특별시 동대문구 경동시장로23길14	127.0394775	37.58574501	203486.8199	554021.51
2883	MULTIPOINT(960705.568389875 1955042.75733141)	0	동대문경찰서	동대구		경희초교	초등학교	서울특별시 동대문구 경희대로26	127.0548858	37.59395157	204847.2141	554933.0294
2884	MULTIPOINT(959350.64671809 1954155.71839939)	0	동대문경찰서	동대구		홍파초교	초등학교	서울특별시 동대문구 고산자로 518	127.0395874	37.5858976	203496.5196	554038.4499
2885	MULTIPOINT(959306.018427069 1952981.07150258)	0	동대문경찰서	동대구		구청(직장)어린이집	어린이집	서울특별시 동대문구 고산자로28길 13	127.0391472	37.57530824	203458.1291	552863.1357
2886	MULTIPOINT(962569.459695117 1952559.84627358)	0	동대문경찰서	동대구		메꽃어린이집	어린이집	서울특별시 동대문구 답십리로 320-1	127.0761257	37.5716501	206725.0121	552459.1282
2887	MULTIPOINT(960015.346758407 1953059.80807168)	0	동대문경찰서	동대구		그림유치원	유치원	서울특별시 동대문구 답십리로 56	127.0471757	37.576049	204167.298	552945.6773
2888	MULTIPOINT(960583.600544787 1953538.65191087)	0	동대문경찰서	동대구		나사렛어린이집	어린이집	서울특별시 동대문구 답십리로23다길 26	127.0535852	37.58038946	204733.2109	553427.7222
2889	MULTIPOINT(960946.50476641 1952580.08515016)	0	동대문경찰서	동대구		오르다어린이집	어린이집	서울특별시 동대문구 답십리로48길 24	127.0577463	37.5717651	205101.3515	552470.7353
2890	MULTIPOINT(961679.069191251 1952810.73043793)	0	동대문경찰서	동대구		산내들어린이집	어린이집	서울특별시 동대문구 답십리로59가길14	127.0660298	37.57387476	205832.9577	552705.3651
2891	MULTIPOINT(961516.917914696 1952583.13379909)	0	동대문경찰서	동대구		동답초교	초등학교	서울특별시 동대문구 답십리로60길 12	127.0642055	37.5718166	205671.9583	552476.8215
2892	MULTIPOINT(961902.890066408 1952639.9804729)	0	동대문경찰서	동대구		별밭어린이집	어린이집	서울특별시 동대문구 답십리로66길 3	127.0685733	37.57234503	206057.77	552535.7437
2893	MULTIPOINT(962318.268336478 1952801.11710631)	0	동대문경찰서	동대구		장평초교	초등학교	서울특별시 동대문구 답십리로69길 27	127.0732688	37.5738145	206472.4436	552699.151
2894	MULTIPOINT(960949.395492 1954280.08606767)	0	동대문경찰서	동대구		휘경어린이집	어린이집	서울특별시 동대문구 망우로10가길 15	127.0576884	37.5870878	205095.1923	554171.3764
2895	MULTIPOINT(960986.464413875 1954132.83948663)	0	동대문경찰서	동대구		휘경초교	초등학교	서울특별시 동대문구 망우로6길 48	127.0581161	37.5857622	205133.059	554024.2731
2896	MULTIPOINT(958605.602978535 1953744.60259652)	0	동대문경찰서	동대구		종암초교	초등학교	서울특별시 동대문구 무학로44길 25	127.0311722	37.5821589	202753.3927	553623.2167
2897	MULTIPOINT(961188.470705847 1953103.39776762)	0	동대문경찰서	동대구		새소리유치원	유치원	서울특별시 동대문구 사가정로 148	127.0604586	37.5764921	205340.6206	552995.5284
2898	MULTIPOINT(961621.693522218 1953189.81842167)	0	동대문경찰서	동대구		예일유치원	유치원	서울특별시 동대문구 사가정로 190	127.0653602	37.5772892	205773.5427	553084.2873
2899	MULTIPOINT(961674.444039363 1953499.27178322)	0	동대문경찰서	동대구		배봉초교	초등학교	서울특별시 동대문구 사가정로 193	127.0659414	37.58008059	205824.6652	553394.1354
2900	MULTIPOINT(960375.722532161 1952586.89187581)	0	동대문경찰서	동대구		동대문어린이집	어린이집	서울특별시 동대문구 사가정로 30	127.0512824	37.57180206	204530.3235	552474.5062
2901	MULTIPOINT(960638.540369568 1952883.74993254)	0	동대문경찰서	동대구		전농초교	초등학교	서울특별시 동대문구 사가정로 66	127.0542426	37.574489	204791.6575	552772.8722
2902	MULTIPOINT(962089.632793535 1953617.62074385)	0	동대문경찰서	동대구		배봉어린이집	어린이집	서울특별시 동대문구 사가정로25길 51	127.0706374	37.5811645	206239.3768	553514.7386
2903	MULTIPOINT(960501.419205851 1953569.65770009)	0	동대문경찰서	동대구		백주유치원	유치원	서울특별시 동대문구 서울시립대로18길 17	127.0526528	37.5806654	204650.8343	553458.3018
2904	MULTIPOINT(961531.36262496 1955936.27736758)	0	동대문경찰서	동대구		이문초교	초등학교	서울특별시 동대문구 신이문로 16	127.0641929	37.60204	205668.5528	555831.2764
2905	MULTIPOINT(958925.453829349 1953840.54676462)	0	동대문경찰서	동대구		소화유치원	유치원	서울특별시 동대문구 약령시로 45	127.0347893	37.583038	203072.8495	553720.899
2906	MULTIPOINT(958873.991242141 1953941.18743146)	0	동대문경찰서	동대구		해오름어린이집	어린이집	서울특별시 동대문구 약령시로5길 22	127.0342008	37.5839428	203020.8323	553821.3024
2907	MULTIPOINT(958914.193546798 1953916.6517613)	0	동대문경찰서	동대구		영유아프라자어린이집	어린이집	서울특별시 동대문구 약령시로7길 19	127.0346575	37.58372345	203061.1799	553796.9718
2908	MULTIPOINT(961657.826554553 1955494.65310375)	0	동대문경찰서	동대구		한일어린이집	어린이집	서울특별시 동대문구 외대역동로 118	127.0656487	37.59806481	205797.4156	555390.1631
2909	MULTIPOINT(961096.255164094 1954915.73593047)	0	동대문경찰서	동대구		젬마유치원	유치원	서울특별시 동대문구 이문로12길 20	127.059318	37.5928233	205238.7209	554808.042
2910	MULTIPOINT(962541.022765778 1953326.12094905)	0	동대문경찰서	동대구		은석초교	초등학교	서울특별시 동대문구 장안벚꽃로 205	127.0757645	37.57855561	206692.4853	553225.5345
2911	MULTIPOINT(962049.360771718 1954154.0910913)	0	동대문경찰서	동대구		휘봉초교	초등학교	서울특별시 동대문구 장안벚꽃로 309	127.0701535	37.5859982	206196.2334	554051.1923
2912	MULTIPOINT(960820.684275294 1953558.16937893)	0	동대문경찰서	동대구		전곡초교	초등학교	서울특별시 동대문구 전농로 172	127.0562692	37.5805755	204970.2778	553448.5091
2913	MULTIPOINT(961249.806572599 1953390.94624762)	0	동대문경찰서	동대구		전동초교	초등학교	서울특별시 동대문구 전농로16길 61	127.061138	37.57908644	205400.4481	553283.5092
2914	MULTIPOINT(960626.552739367 1954101.22282721)	0	동대문경찰서	동대구		전농혜조어린이집	어린이집	서울특별시 동대문구 전농로36길 29-3	127.0540414	37.5854619	204773.1834	553990.7283
2915	MULTIPOINT(960960.301651047 1955639.89529706)	0	동대문경찰서	동대구		예다미어린이집	어린이집	서울특별시 동대문구 천장산로 38-1	127.0577394	37.59934457	205098.8605	555531.7434
2916	MULTIPOINT(959673.70923503 1952730.6714627)	0	동대문경찰서	동대구		신답초교	초등학교	서울특별시 동대문구 천호대로 177	127.0433249	37.5730675	203827.2875	552614.6014
2917	MULTIPOINT(958400.069897975 1953033.77813307)	0	동대문경찰서	동대구		용두초교	초등학교	서울특별시 동대문구 천호대로13길 43	127.0288848	37.5757428	202551.5691	552911.0387
2918	MULTIPOINT(959113.524547417 1952701.58215233)	0	동대문경찰서	동대구		햇살어린이집	어린이집	서울특별시 동대문구 청계천로 547	127.0369829	37.5727806	203267.0527	552582.5194
2919	MULTIPOINT(961920.910797571 1953797.44040568)	0	동대문경찰서	동대구		아이비유치원	유치원	서울특별시 동대문구 한천로 246	127.0687172	37.5827783	206069.6352	553693.7262
2920	MULTIPOINT(961855.749015969 1955616.75323514)	0	동대문경찰서	동대구		성은어린이집	어린이집	서울특별시 동대문구 한천로 434	127.0678844	37.59917356	205994.7606	555513.3625
2921	MULTIPOINT(961784.28382947 1952566.95350198)	0	동대문경찰서	동대구		세서울어린이집	어린이집	서울특별시 동대문구 한천로26길 23	127.067234	37.5716819	205939.5088	552462.0585
2922	MULTIPOINT(961873.528455234 1952522.8663871)	0	동대문경찰서	동대구		삼성어린이집	어린이집	서울특별시 동대문구 한천로26길 43	127.0682469	37.57128823	206029.021	552418.4302
2923	MULTIPOINT(961765.140805537 1953010.03369248)	0	동대문경찰서	동대구		더불어숲어린이집	어린이집	서울특별시 동대문구 한천로33길 11	127.0669941	37.57567472	205917.9998	552905.2002
2924	MULTIPOINT(961910.551686895 1955705.38585342)	0	동대문경찰서	동대구		서울유치원	유치원	서울특별시 동대문구 한천로58길 47	127.0685006	37.5999747	206049.1114	555602.3197
2925	MULTIPOINT(961760.25641564 1956151.42208324)	0	동대문경찰서	동대구		중앙삐아제어린이집	어린이집	서울특별시 동대문구 한천로63길 5-8	127.0667747	37.6039887	205896.3848	556047.7196
2926	MULTIPOINT(959852.57768506 1952839.02411541)	0	동대문경찰서	동대구		태양어린이집	어린이집	서울특별시 동대문구 황물로 32	127.0453445	37.57405193	204005.6446	552723.946
2927	MULTIPOINT(960669.39887718 1954679.74805305)	0	동대문경찰서	동대구		회기어린이집	어린이집	서울특별시 동대문구 회기로 165	127.0544956	37.59067813	204812.9646	554569.6941
2928	MULTIPOINT(960046.709067387 1954714.31964412)	0	동대문경찰서	동대구		홍릉초교	초등학교	서울특별시 동대문구 회기로 90	127.0474406	37.5909629	204189.8622	554600.9623
2929	MULTIPOINT(960072.96008545 1954515.24159482)	0	동대문경찰서	동대구		삼육초교	초등학교	서울특별시 동대문구 회기로10길 63	127.0477488	37.5891697	204217.183	554401.9511
2930	MULTIPOINT(960789.15269359 1954824.14183333)	0	동대문경찰서	동대구		청량초교	초등학교	서울특별시 동대문구 회기로25길 31	127.0558443	37.5919847	204931.9934	554714.7787
2931	MULTIPOINT(960871.916786446 1954900.34914791)	0	동대문경찰서	동대구		동안유치원	유치원	서울특별시 동대문구 회기로25길 67	127.0567777	37.5926751	205014.382	554791.4548
2932	MULTIPOINT(957374.877967193 1957271.05248705)	0	서울특별시 성북경찰서	서울구		길음초등학교	초등학교	서울특별시 성북구 길음로 142	127.0170282	37.6138873	201503.4363	557144.396
2933	MULTIPOINT(957531.515222346 1956653.70638843)	0	서울특별시 성북경찰서	서울구		푸른샘유치원	유치원	서울특별시 성북구 길음로13길 29	127.0188388	37.6083303	201663.4197	556527.6599
2934	MULTIPOINT(957737.963761358 1955972.65859505)	0	서울특별시 성북경찰서	서울구		웅지어린이집	어린이집	서울특별시 성북구 길음로9길 113	127.0212171	37.6022014	201873.5715	555847.4641
2935	MULTIPOINT(957616.199043421 1956124.25906234)	0	서울특별시 성북경찰서	서울구		길음성가어린이집	어린이집	서울특별시 성북구 길음로9길 50	127.0198289	37.6035622	201750.9549	555998.4711
2936	MULTIPOINT(957696.078592304 1956159.46541613)	0	서울특별시 성북경찰서	서울구		선한유치원	유치원	서울특별시 성북구 길음로9길 73	127.0207318	37.6038832	201830.6759	556034.1158
