학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,X,Y
B000002511,주례초등학교,초등학교,1975-03-01,공립,본교,운영,부산광역시 부산진구 개금동 630-5,부산광역시 부산진구 진사로61번길 28-7,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2024-11-08,35.14567126,129.0184735,2025-03-21,383948.54150430986,285121.6081804857
B000003325,선창초등학교,초등학교,2005-03-01,공립,본교,운영,광주광역시 광산구 신가동 1044,광주광역시 광산구 신창로35번길 67,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.18797369,126.8345325,2025-03-21,184929.39279193492,287961.6558471516
B000024422,화정초등학교,초등학교,2013-05-06,공립,본교,운영,부산광역시 북구 화명동 2330,부산광역시 북구 의성로 23,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2013-11-29,2024-11-08,35.21817515,129.0098487,2025-03-21,382999.7536637478,293151.23559534975
B000002548,성천초등학교,초등학교,1992-03-01,공립,본교,운영,부산광역시 남구 우암동 216-6,부산광역시 남구 장고개로 64-41,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2024-11-08,35.13061711,129.0720667,2025-03-21,388868.12485476106,283551.5033848669
B000012207,덕원고등학교,고등학교,1980-03-01,사립,본교,운영,대구광역시 수성구 욱수동 81,대구광역시 수성구 욱수길 37,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.82590907,128.7066277,2025-03-21,354220.5774437386,360072.59797990764
B000004523,일산초등학교,초등학교,1924-09-16,공립,본교,운영,경기도 고양시 일산서구 일산동 630-1,경기도 고양시 일산서구 일중로15번길 38,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2024-11-08,37.68255475,126.7720689,2025-03-21,179894.24770906853,564790.0947944309
B000005163,동송초등학교,초등학교,1954-07-01,공립,본교,운영,강원특별자치도 철원군 동송읍 이평리 836 번지,강원특별자치도 철원군 동송읍 금학로187번길 16-13,7801000,강원특별자치도교육청,7932000,강원특별자치도철원교육지원청,2013-11-29,2024-11-08,38.2032322,127.2168501,2025-03-21,218993.80554457457,622580.6785165663
B000003572,도산초등학교,초등학교,2003-09-01,공립,본교,운영,울산광역시 남구 야음동 540,울산광역시 남구 번영로54번길 25,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.53076398,129.3331542,2025-03-21,411624.0616129687,328485.5535495094
B000003468,덕송초등학교,초등학교,1969-03-01,공립,본교,운영,대전광역시 유성구 덕명동 498,대전광역시 유성구 현충원로 265,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.36095292,127.3018006,2025-03-21,227086.94992875168,418139.13087175554
B000007408,서벽초등학교,초등학교,1952-03-01,공립,본교,운영,경상북도 봉화군 춘양면 서벽리 349-2,경상북도 봉화군 춘양면 춘양로 1424,8750000,경상북도교육청,8961000,경상북도봉화교육지원청,2013-11-29,2024-11-08,37.00842962,128.833596,2025-03-21,363201.1698785854,491520.65340534307
B000004279,하안남초등학교,초등학교,1991-03-01,공립,본교,운영,경기도 광명시 하안동 111,경기도 광명시 금당로 71,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2024-11-08,37.46186014,126.885524,2025-03-21,189872.2607222305,540277.2609597513
B000004522,주엽초등학교,초등학교,1994-03-01,공립,본교,운영,경기도 고양시 일산서구 주엽동 100,경기도 고양시 일산서구 강선로 29,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2024-11-08,37.66714584,126.7617827,2025-03-21,178982.5570554245,563082.1072355187
B000012065,영동고등학교,고등학교,1973-03-01,사립,본교,운영,서울특별시 강남구 청담동 23-4,서울특별시 강남구 선릉로 742,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2024-11-08,37.5206269,127.0419943,2025-03-21,203712.3430150371,546794.2745853058
B000006534,노안남초등학교,초등학교,1963-02-08,공립,본교,운영,전라남도 나주시 노안면 학산리 503-3,전라남도 나주시 노안면 만호길 20-11,8490000,전라남도교육청,8531000,전라남도나주교육지원청,2013-11-29,2024-11-08,35.06719134,126.7514644,2025-03-21,177330.17769834638,274577.4187775471
B000003462,대전봉명초등학교,초등학교,2011-03-01,공립,본교,운영,대전광역시 유성구 봉명동 1023,대전광역시 유성구 계룡로132번길 62,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.34933078,127.343466,2025-03-21,230831.0629004418,416861.95061484224
B000006832,금일동초등학교,초등학교,1946-11-04,공립,본교,운영,전라남도 완도군 금일읍 월송리 250,전라남도 완도군 금일읍 월송1길 18-13,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2013-11-29,2024-11-08,34.34026647,127.0557262,2025-03-21,205127.63500840493,193909.04572845262
B000024049,대구유가초등학교,초등학교,1933-03-29,공립,본교,운영,대구광역시 달성군 유가읍 봉리 623,대구광역시 달성군 유가읍 테크노대로5길 34,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2024-11-08,35.6922735,128.4676639,2025-03-21,332846.85601377685,344893.3237538877
B000008728,성산중학교,중학교,1999-03-01,공립,본교,운영,대구광역시 달서구 용산동 416-4,대구광역시 달서구 선원남로 174,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2024-11-08,35.85647807,128.5186821,2025-03-21,337182.74335407536,363184.8923842859
B000003514,주전초등학교,초등학교,1947-03-01,공립,본교,운영,울산광역시 동구 주전동 277,울산광역시 동구 동해안로 575,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.55800571,129.4569792,2025-03-21,422782.1382503609,331781.99984972796
B000002858,대구서변초등학교,초등학교,2004-03-01,공립,본교,운영,대구광역시 북구 서변동 1749,대구광역시 북구 호국로43길 35,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.92059525,128.5950136,2025-03-21,343962.18530384684,370409.7871012285
B000003510,함월초등학교,초등학교,1980-05-01,공립,본교,운영,울산광역시 중구 복산동 504,울산광역시 중구 학성1길 25,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.55897757,129.3297601,2025-03-21,411242.0940822386,331609.428223486
B000004714,대성동초등학교,초등학교,1968-05-08,공립,본교,운영,경기도 파주시 군내면 조산리 산32,경기도 파주시 군내면 대성동길 150,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2024-11-08,37.94349566,126.6805051,2025-03-21,171916.42297488332,593776.3934697733
B000012500,안양고등학교,고등학교,1983-03-03,공립,본교,운영,경기도 안양시 만안구 박달동 144-3,경기도 안양시 만안구 삼봉로 46,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2024-11-08,37.40085475,126.9015663,2025-03-21,191284.45996752346,533504.9258048949
B000003588,천상초등학교,초등학교,2005-03-01,공립,본교,운영,울산광역시 울주군 범서읍 천상리 674,울산광역시 울주군 범서읍 천상7길 28,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.56112743,129.2211333,2025-03-21,401385.7433906363,331620.38334358495
B000008953,광주송원중학교,중학교,1965-02-24,사립,본교,운영,광주광역시 남구 송하동 365-34,광주광역시 남구 송암로 73,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.11274599,126.8692648,2025-03-21,188081.81265040694,279610.92484300607
B000011829,인천국제고등학교,고등학교,2008-03-01,공립,본교,운영,인천광역시 중구 운서동 3077-4,인천광역시 중구 영종대로277번길 74-40,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2024-11-08,37.49059416,126.5092234,2025-03-21,156597.2793074118,543573.3359891254
B000003601,청량초등학교,초등학교,1927-06-01,공립,본교,운영,울산광역시 울주군 청량읍 덕하리 412-2,울산광역시 울주군 청량읍 덕정5길 14,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.48638605,129.2977531,2025-03-21,408527.28927855915,323485.061756344
B000012404,울산강남고등학교,고등학교,2010-03-01,공립,본교,운영,울산광역시 남구 신정동 341,울산광역시 남구 팔등로 115번길 22,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.54881928,129.3186149,2025-03-21,410257.9075509702,330458.2006549461
B000012408,우신고등학교,고등학교,1989-03-01,사립,본교,운영,울산광역시 남구 무거동 962-2,울산광역시 남구 대학로1번길 29,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.53868871,129.2504369,2025-03-21,404099.98258244677,329190.5013488778
B000003508,우정초등학교,초등학교,1985-06-01,공립,본교,운영,울산광역시 중구 우정동 707,울산광역시 중구 평동길 40,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.56009268,129.3071556,2025-03-21,409189.2546222612,331684.91784193675
B000012191,성광고등학교,고등학교,1954-09-08,사립,본교,운영,대구광역시 북구 검단동 986-1,대구광역시 북구 검단로 150,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.90838694,128.6239184,2025-03-21,346593.81187297817,369098.0218250697
B000007729,산동초등학교,초등학교,1943-03-31,공립,본교,운영,경상남도 밀양시 단장면 범도리 709-3,경상남도 밀양시 단장면 표충로 889-6,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2013-11-29,2024-11-08,35.52563191,128.9118409,2025-03-21,373415.58015511406,327092.867135714
B000024047,대구비슬초등학교,초등학교,2016-03-01,공립,본교,운영,대구광역시 달성군 유가읍 봉리 597,대구광역시 달성군 유가읍 테크노북로 144,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2024-11-08,35.69605801,128.4587333,2025-03-21,332032.1991333185,345301.2239757366
B000003602,문수초등학교,초등학교,1948-09-01,공립,본교,운영,울산광역시 울주군 청량읍 율리 390,울산광역시 울주군 청량읍 청송길 8,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.5191632,129.2405385,2025-03-21,403251.37893119047,327003.13407309557
B000007528,삼계초등학교,초등학교,1967-06-15,공립,본교,운영,경상남도 창원시 마산회원구 내서읍 삼계리 665,경상남도 창원시 마산회원구 내서읍 삼계로 36,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.23228598,128.5007639,2025-03-21,336618.968366247,293897.66071271064
B000009085,일산중학교,중학교,1985-03-13,공립,본교,운영,울산광역시 동구 일산동 437-3,울산광역시 동구 진성15길 15,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.50603526,129.4229189,2025-03-21,419835.0125452252,325937.63031805115
B000003524,일산초등학교,초등학교,1982-03-02,공립,본교,운영,울산광역시 동구 일산동 452,울산광역시 동구 진성12길 11,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.50521208,129.4259317,2025-03-21,420110.66980508406,325852.99500186666
B000007715,송진초등학교,초등학교,1946-07-01,공립,본교,운영,경상남도 밀양시 삼랑진읍 송지리 413-1,경상남도 밀양시 삼랑진읍 삼랑진로 206,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2013-11-29,2024-11-08,35.39502532,128.836764,2025-03-21,366874.50410964654,312470.2312856984
B000004226,노진초등학교,초등학교,1971-03-17,공립,본교,운영,경기도 화성시 장안면 노진리 506-6,경기도 화성시 장안면 화곡로 166,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.05139403,126.8089368,2025-03-21,183004.58962182605,494733.6427695008
B000008369,역삼중학교,중학교,1985-03-05,공립,본교,운영,서울특별시 강남구 역삼동 767-20,서울특별시 강남구 도곡로43길 10,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2024-11-08,37.49564471,127.0488444,2025-03-21,204319.338746702,544021.8636180109
B000011398,경북공업고등학교,고등학교,1955-04-20,사립,본교,운영,대구광역시 중구 남산동 2380-5,대구광역시 중구 남산로 20,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2013-11-29,2024-11-08,35.85818735,128.5838336,2025-03-21,343065.27905995253,363467.9343231092
B000004729,주원초등학교,초등학교,2007-09-01,공립,본교,운영,경기도 양주시 고암동 580-5,경기도 양주시 고암길 242,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2013-11-29,2024-11-08,37.83528801,127.0726093,2025-03-21,206391.6916324107,581720.2902644005
