학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자,X,Y
Z000100789,B000002664,학진초등학교,초등학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2023-03-22,380008.8241174038,283638.8743929512
Z000101511,B000003389,대전선화초등학교,초등학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,237965.61249872844,415015.6382298512
Z000151187,B000005495,단양초등학교,초등학교,8000000,충청북도교육청,8111000,충청북도단양교육지원청,2023-03-22,321886.1469603395,487614.9499670759
Z000150724,B000005495,단양초등학교,초등학교,8000000,충청북도교육청,8111000,충청북도단양교육지원청,2023-03-22,321886.1469603395,487614.9499670759
Z000150725,B000005495,단양초등학교,초등학교,8000000,충청북도교육청,8111000,충청북도단양교육지원청,2023-03-22,321886.1469603395,487614.9499670759
Z000151051,B000007571,촉석초등학교,초등학교,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2023-03-22,296728.73331597185,288768.15107685287
Z000151050,B000007571,촉석초등학교,초등학교,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2023-03-22,296728.73331597185,288768.15107685287
Z000105605,B000007571,촉석초등학교,초등학교,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2023-03-22,296728.73331597185,288768.15107685287
Z000150571,B000007571,촉석초등학교,초등학교,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2023-03-22,296728.73331597185,288768.15107685287
Z000100781,B000002670,주감초등학교,초등학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2023-03-22,382326.341322048,285953.7621395829
Z000150056,B000002670,주감초등학교,초등학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2023-03-22,382326.341322048,285953.7621395829
Z000104419,B000006319,옥천초등학교,초등학교,8320000,전라북도교육청,8441000,전라북도순창교육지원청,2023-03-22,367690.64810575725,574685.380981642
Z000104419,B000006319,옥천초등학교,초등학교,8320000,전라북도교육청,8441000,전라북도순창교육지원청,2023-03-22,167901.65357719868,219213.85541086888
Z000104419,B000006319,옥천초등학교,초등학교,8320000,전라북도교육청,8441000,전라북도순창교육지원청,2023-03-22,240595.6069302279,546773.9026189055
Z000104419,B000006319,옥천초등학교,초등학교,8320000,전라북도교육청,8441000,전라북도순창교육지원청,2023-03-22,213242.67988815816,308448.6113803755
Z000104419,B000006319,옥천초등학교,초등학교,8320000,전라북도교육청,8441000,전라북도순창교육지원청,2023-03-22,381811.8924804792,279259.21370959905
Z000151011,B000022935,금암초등학교,초등학교,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2023-03-22,191646.93958347756,378658.1150924032
Z000151011,B000022935,금암초등학교,초등학교,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2023-03-22,203912.1193297481,508818.7548769723
Z000151011,B000022935,금암초등학교,초등학교,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2023-03-22,222084.982894226,408077.6437120269
Z000100411,B000002269,서울서일초등학교,초등학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2023-03-22,202001.65984535712,542814.2634226758
Z000150035,B000002269,서울서일초등학교,초등학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2023-03-22,202001.65984535712,542814.2634226758
Z000101426,B000003279,서광초등학교,초등학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2023-03-22,137255.70990851725,77406.70974395477
Z000101426,B000003279,서광초등학교,초등학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2023-03-22,187645.9020920987,284225.87473656447
Z000151167,B000005423,영동초등학교,초등학교,8000000,충청북도교육청,8071000,충청북도영동교육지원청,2023-03-22,205867.5356697276,516738.0199195102
Z000151167,B000005423,영동초등학교,초등학교,8000000,충청북도교육청,8071000,충청북도영동교육지원청,2023-03-22,270102.60808204307,397486.79406758735
Z000151167,B000005423,영동초등학교,초등학교,8000000,충청북도교육청,8071000,충청북도영동교육지원청,2023-03-22,366268.82006869576,575036.5782709012
Z000101539,B000003353,산흥초등학교,초등학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,240286.949973989,403499.7771105382
Z000150388,B000005314,금가초등학교,초등학교,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2023-03-22,282068.37430721096,494276.0546190576
Z000103464,B000005314,금가초등학교,초등학교,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2023-03-22,282068.37430721096,494276.0546190576
Z000150389,B000005314,금가초등학교,초등학교,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2023-03-22,282068.37430721096,494276.0546190576
Z000105498,B000007456,상남초등학교,초등학교,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2023-03-22,343633.21563270444,291856.74691740563
Z000105498,B000007456,상남초등학교,초등학교,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2023-03-22,310994.98393414845,586636.798072375
Z000105498,B000007456,상남초등학교,초등학교,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2023-03-22,361379.3400981426,312310.39832267154
Z000151107,B000024358,진영중앙초등학교,초등학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2023-03-22,357053.4475084952,302771.0233009699
Z000102530,B000004197,수영초등학교,초등학교,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2023-03-22,195950.21082276583,515183.1642754363
Z000102530,B000004197,수영초등학교,초등학교,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2023-03-22,392456.1349864095,287524.244025048
Z000101469,B000003332,평동초등학교,초등학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2023-03-22,221870.8815257196,561672.7501713352
Z000101469,B000003332,평동초등학교,초등학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2023-03-22,177745.63047790757,281218.4311555552
Z000104021,B000005921,이원초등학교관동분교장,초등학교,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2023-03-22,137566.53396492836,478253.17171577766
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,287686.02596717386,369363.10925112007
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,189921.6165921989,211565.18895749495
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,221771.51692570085,492080.79690308566
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,234174.0284417404,420847.3443858548
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,167868.81986284122,476108.34212861815
Z000102913,B000004401,대덕초등학교,초등학교,7530000,경기도교육청,7761000,경기도안성교육지원청,2023-03-22,209969.36793324724,340391.1278409092
Z000104344,B000006260,동양초등학교,초등학교,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2023-03-22,359600.7183873872,480833.6040833322
Z000104344,B000006260,동양초등학교,초등학교,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2023-03-22,184224.4236959844,511974.2075540223
Z000104344,B000006260,동양초등학교,초등학교,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2023-03-22,224474.7968641212,360768.723391567
Z000104344,B000006260,동양초등학교,초등학교,8320000,전라북도교육청,8391000,전라북도완주교육지원청,2023-03-22,384999.35545314674,288561.377264933
Z000100692,B000002572,두실초등학교,초등학교,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2023-03-22,390149.6740846647,297160.4064059968
Z000101528,B000003370,대전중촌초등학교,초등학교,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2023-03-22,236881.7691807135,415968.5415762452
Z000101767,B000003692,산남초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2023-03-22,241341.53900430343,446000.7261243032
Z000101767,B000003692,산남초등학교,초등학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2023-03-22,204415.8176364328,519027.6303660038
Z000150869,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000150869,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000150873,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000150873,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000150870,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000150870,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000150872,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000150872,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000103153,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000103153,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000151113,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000151113,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000150871,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,409565.7039466644,461104.9135363614
Z000150871,B000004979,온정초등학교,초등학교,7800000,강원도교육청,7862000,강원도속초양양교육지원청,2023-03-22,336191.9535193487,622247.4934697406
Z000100174,B000002042,서울덕암초등학교,초등학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2023-03-22,207169.14232682044,562995.1081681151
